Locality,Sub_locality,Street,Code
Grand Gaube,Complex Paul et Virginie,,30610
Grand Gaube,Complex Melville No 1,,30611
Grand Gaube,Complex Melville No 2,,30612
Grand Gaube,Complex Melville No 3,,30613
Grand Gaube,Complex Melville No 4,,30614
Grand Gaube,Couacaud,,30615
Grand Gaube,Germain,,30616
Grand Gaube,Grand Gaube,,30617
Grand Gaube,John Kennedy,,30618
Grand Gaube,La Lucie Residence,,30619
Grand Gaube,Morc Agnis Phase 1,,30620
Grand Gaube,Nelson,,30621
Grand Gaube,Pere Glorieux,,30622
Grand Gaube,Quartier des Lauriers,,30623
Grand Gaube,St Jean Bosco,,30624
Grand Gaube,Sin Fat,,30625
Grand Gaube,St Joseph Roc en Roc,,30626
Grand Gaube,St Michel,,30627
Grand Sable,Camp Balma,,50601
Grand Sable,Camp Pierre,,50602
Grand Sable,Grand Sable,,50603
Grand Sable,Petit Sable,,50604
Grand Sable,Plaine Des Roches,,50605
Grand Sable,Pointe Des Roches,,50606
Grande Retraite,Bois dOiseaux,,43302
Grande Retraite,Petite retraite,,43303
Gros Cailloux,Croisee Chebel,,90701
Gros Cailloux,Gros Cailloux,,90702
Gros Cailloux,Morc Domah,,90703
La Flora,Bostom Rd,,61701
La Flora,Cooperative Rd,,61702
La Flora,Kanhye Rd,,61703
La Flora,La Flora,,61704
La Flora,Matoo Rd,,61705
La Flora,Pamplemousses Rd,,61706
La Flora,Rioux,,61707
La Flora,Seebaruth Rd,,61708
La Gaulette,Coteau Raffin,,91101
La Gaulette,La Gaulette,,91102
La Gaulette,Morc Desveaux,,91103
La Gaulette,Morc La Fleche,,91104
La Laura _ Malenga,La Laura,,80501
La Laura _ Malenga,LA LAURA_Riv Baptiste,,80502
La Laura _ Malenga,Malinga,,80503
Lalmatie,Lalmatie,,42601
Lalmatie,Mission Cross,,42602
Lalmatie,Belvedere,,42603
Lalmatie,Grand Bas Fond_southern part,,42604
LAvenir,Beau Bois,,80401
LAvenir,LAvenir,,80402
Laventure,Laventure,,41001
Le Hochet,Cite CHA,,21801
Le Hochet,Cite Roma,,21802
Le Hochet,Jumbo,,21803
Le Hochet,La Fontaine 23,,21804
Le Hochet,Le Hochet,,21805
Le Hochet,Morc_Foondun,,21806
Le Hochet,Morc_Goolamally 1,,21807
Le Hochet,Morc_Goolamally 2,,21808
Le Hochet,Morc Manick,,21809
Le Hochet,Morc Motee,,21810
Le Hochet,Morc_Raffray 1,,21811
Le Hochet,Morc_Raffray 2,,21812
Le Hochet,Riche Terre,,21813
Le Hochet,Riche Terre Ind Zone,,21814
Le Hochet,Terre Rouge_village,,21815
Le Morne,Dilo Pourie,,91201
Le Morne,Le Morne Brabant,,91202
Le Morne,Le Morne Village,,91203
Le Morne,La Prairie,,91204
Le Morne,Morc Gambien,,91205
LEscalier,Allée Jacques,,61401
LEscalier,Camp La Hache,,61402
LEscalier,Camp Tagore,,61403
LEscalier,Charles Rd,,61404
LEscalier,Chattorgoon,,61405
LEscalier,Cite EDC,,61406
LEscalier,Cite Longtill,,61407
LEscalier,Cite Paul _Virginie,,61408
LEscalier,La Barraque S_E,,61409
LEscalier,La Chapelle,,61410
LEscalier,La Sourdine,,61411
LEscalier,LEscalier,,61412
LEscalier,Morc Barbe,,61413
LEscalier,Morc La Sourdine,,61414
LEscalier,Morc Tagore,,61415
LEscalier,Savannah,,61416
LEscalier,Savannah S_E,,61417
LEsperance,LEsperance,,80301
LEsperance Trebuchet,LEsperance Trebuchet,,30301
Long Mountain,Baillache,,20801
Long Mountain,Boulingrin,,20802
Long Mountain,Camp la Boue_Vallee du Paradis,,20803
Long Mountain,CHA,,20804
Long Mountain,Cite Social Welfare,,20805
Long Mountain,Descoins,,20806
Long Mountain,EDC_A,,20807
Long Mountain,EDC_B,,20808
Long Mountain,Les Mariannes,,20809
Long Mountain,LIndustrie,,20810
Long Mountain,Morc_Baillache,,20811
Long Mountain,Morc_Nouvelle,,20812
Long Mountain,Robinson _Left Side,,20813
Long Mountain,Valton,,20814
Mahebourg,Allee Gheude,,50801
Mahebourg,Blue Bay,,50802
Mahebourg,Bois Doiseaux,,50803
Mahebourg,Carreau Manioc,,50804
Mahebourg,Cent Gaulettes,,50805
Mahebourg,Cite La Chaux,,50806
Mahebourg,Debarcadere,,50807
Mahebourg,Hospital,,50808
Mahebourg,Ile aux deux cocos,,50809
Mahebourg,Mahebourg,,50810
Mahebourg,Maurice st,,50811
Mahebourg,Morc_Lorette,,50812
Mahebourg,Museum,,50813
Mahebourg,Pointe Canon,,50814
Mahebourg,Pointe DEsny,,50815
Mahebourg,Pte des Regates,,50816
Mahebourg,Pte Jerome,,50817
Mahebourg,Quartier,,50818
Mahebourg,Remy Ollier,,50819
Mahebourg,Tombeau,,50820
Mahebourg,Ville Noire,,50821
Mahebourg,Villeneuve,,50822
Mahebourg,Waterfront,,50823
Mapou,Cite SILWF,,31801
Mapou,Ferret,,31802
Mapou,Labourdonnais,,31803
Mapou,Mapou,,31804
Mapou,Morc B_Plateau,,31805
Mapou,Morc BelleVue,,31806
Mapou,Morc Hiilside,,31807
Mapou,NHDC,,31808
Mare DAlbert,Allee Coco,,51001
Mare DAlbert,Cite EDC,,51002
Mare DAlbert,Cite Mare DAlbert,,51003
Mare DAlbert,Gros Bois S_E,,51004
Mare DAlbert,Les Vergers de Gros Bois,,51005
Mare DAlbert,Mare DAlbert,,51006
Mare DAlbert,Morc Gokool,,51007
Mare DAlbert,Morc Grove,,51008
Mare DAlbert,Morc Piscine,,51009
Mare DAlbert,Morc Samlaul,,51010
Mare DAlbert,Morc Toolsee,,51011
Mare DAlbert,Rampe Le Moirt,,51012
Mare La Chaux,Camp Creole,,41101
Mare La Chaux,Mare La Chaux,,41102
Mare Tabac,Aspral,,51101
Mare Tabac,Camp Francois,,51102
Mare Tabac,Cite CHA,,51103
Mare Tabac,Cite Greenwood,,51104
Mare Tabac,Gros Bois  Rd,,51105
Mare Tabac,Joli Bois,,51106
Mare Tabac,Jugoo Bhunjun,,51107
Mare Tabac,Mare Tabac,,51108
Mare Tabac,Morc SIT,,51109
Mare Tabac,NHDC Mare Tabac,,51110
Medine Camp de Masque,Bel Etang,,41201
Medine Camp de Masque,Medine,,41202
Medine Camp de Masque,Mont Ida,,41203
Melrose,Melrose,,80701
Melrose,NHDC Melrose,,80702
Midlands,Midlands,,52501
Midlands,Morc Ferret,,52502
Midlands,Morc Ramdanee,,52503
Midlands,Morc St Therese,,52504
Moka,Appartment Le Ravin,,80801
Moka,Baboolall RD,,80802
Moka,Bocage,,80803
Moka,Bois Cheri,,80804
Moka,Bon Air_villa road,,80805
Moka,Camp Samy,,80806
Moka,Chantenay,,80807
Moka,Cite Mahatma Gandhi,,80808
Moka,Cite Telfair,,80809
Moka,Gentilly,,80810
Moka,Gentilly Estate_new morc MDA,,80811
Moka,Mauritius Broadcasting Corporation_ M B C ,,80812
Moka,Moka Business Centre,,80813
Moka,MOKA EYE HOSPITAL,,80814
Moka,Moka Village,,80815
Moka,Morc Bagatelle,,80816
Moka,Morc Bega_Ebene,,80817
Moka,Morc Bout Du Monde_Ebene,,80818
Moka,Morc Eureka,,80819
Moka,Morc Hein,,80820
Moka,Morc Mon Desert,,80821
Moka,Morc Mon Plaisir,,80822
Moka,Morc Noel,,80823
Moka,Morc Paratian,,80824
Moka,Mount ORY,,80825
Moka,Pont Souillac,,80826
Moka,Railway Square,,80827
Moka,Residence Cybervillage,,80828
Moka,Telfair,,80829
Moka,Valory,,80830
Moka,Vinson,,80831
Moka,Bagatelle Mall,,80832
Moka,Martindale,,80833
Moka,Mauritius Examination Syndicate_MES,,80834
Moka,Reduit,,80835
Moka,STATE HOUSE,,80836
Moka,University Of Mauritius,,80837
Moka,Les Allees dHelvetia 1,,80840
Moka,Les Allees dHelvetia 2,,80838
Moka,Les Allees dHelvetia 3,,80839
Moka,Bagatelle Office Park,,80832
Montagne Blanche,Cite Saint Joseph,,80901
Montagne Blanche,Montagne Blanche,,80902
Montagne Blanche,Morc Sans Souci,,80903
Montagne Blanche,Petit Paquet,,80905
Montagne Blanche,Sans Souci,,80906
Morc St Andre,Cite Cremation,,20901
Morc St Andre,Morc St Andre East,,20902
Morc St Andre,Morc St Andre West,,20903
Morc St Andre,Morc VRS,,20904
New Grove,Astroea Rochecouste,,51201
New Grove,Bamboo,,51202
New Grove,Bois Doiseaux,,51203
New Grove,Business Park,,51204
New Grove,Cite La Rosa,,51205
New Grove,Cite Mont Fertile,,51206
New Grove,Cite NHDC,,51207
New Grove,Deux Bras,,51208
New Grove,Deux Bras S_E,,51209
New Grove,Gros Billot,,51210
New Grove,Gros Billot Branch,,51211
New Grove,Kalimaye,,51212
New Grove,La Rosa,,51213
New Grove,Mare Chicose,,51214
New Grove,Mont Fertille,,51215
New Grove,Morc Balance,,51216
New Grove,Morc Dreepaul,,51217
New Grove,Morc Ganga,,51218
New Grove,Morc Gaytree,,51219
New Grove,Morc Mauripark,,51220
New Grove,Morc VRS,,51221
New Grove,New Grove,,51222
New Grove,Parasol,,51223
New Grove,Siding,,51224
Notre Dame,Church Square,,22001
Notre Dame,Montee Jolie,,22002
Notre Dame,Morc_ Kitchine,,22003
Notre Dame,Morc LAmitie,,22004
Notre Dame,Morc_La Rochelle,,22005
Notre Dame,Morc Teeluck,,22006
Notre Dame,Morc VRS,,22007
Notre Dame,Notre Dame,,22008
Notre Dame,NHDC Baillache,,22009
Notre Dame,NHDC_Church,,22010
Notre Dame,NHDC_Valton,,22011
Notre Dame,Platform,,22012
Nouvelle Decouverte,Nouvelle Decouverte,,81201
Nouvelle France,Bemanique,,51301
Nouvelle France,Bissoondoyalrd,,51302
Nouvelle France,Commelonne,,51303
Nouvelle France,Grand Port Rd,,51304
Nouvelle France,Kanpur,,51305
Nouvelle France,La Peyre,,51306
Nouvelle France,Morc B_Climat,,51307
Nouvelle France,NHDC N_France,,51308
Nouvelle France,N_France,,51309
Nouvelle France,Pont Colville,,51310
Nouvelle France,Residence U_Park,,51311
Nouvelle France,Savanne Rd,,51312
Nouvelle France,Seegoolam Rd,,51313
Old Grand Port,Belle Vue _Kenya,,51401
Old Grand Port,Cite NHDC,,51402
Old Grand Port,Debarcadere,,51403
Old Grand Port,Ferney,,51404
Old Grand Port,Le Vallon,,51405
Old Grand Port,Old Grand Port,,51406
Olivia,Camp Beau Bois,,41401
Olivia,Camp Jakeeree,,41402
Olivia,CHA_state land,,41403
Olivia,Deep River S_E,,41404
Olivia,EDC,,41405
Olivia,Kewal Nagar _Belle Rive,,41406
Olivia,la Nourrice,,41407
Olivia,Louis Renaud,,41408
Olivia,Morc Deep River,,41409
Olivia,Morc Hamid,,41410
Olivia,Morc Louis Renaud,,41411
Olivia,Morc Trois Ilots,,41412
Olivia,Morc VRS Kewal Nagar,,41413
Olivia,Olivia,,41414
Olivia,Plaines Bananes,,41415
Olivia,Rousset Rd_olivia,,41416
Olivia,SILWF_ Olivia,,41417
Olivia,Trois Ilots,,41418
Pamplemousses,Beau Plan,,21001
Pamplemousses,Bois Rouge,,21002
Pamplemousses,Botanical Garden,,21003
Pamplemousses,Canton Nancy,,21004
Pamplemousses,Canton Belle Eau,,21005
Pamplemousses,Camp Badamiers,,21006
Pamplemousses,Camp d Embrevades,,21007
Pamplemousses,Cite EDC,,21008
Pamplemousses,La Louisa,,21009
Pamplemousses,Mon Plaisir,,21010
Pamplemousses,Monc_ Ripaille,,21011
Pamplemousses,Mon Rocher,,21012
Pamplemousses,Monc_Maison Blanche,,21013
Pamplemousses,Pamplemousses,,21014
Pamplemousses,Riviere Citron,,21015
Pamplemousses,Sixth Mile,,21016
Pamplemousses,SSRN_Hospital,,21017
Petit Bel Air,Camp Vinson,,52301
Petit Bel Air,Cemetery,,52302
Petit Bel Air,Petit Bel Air,,52303
Petit Raffray,Camp Mayeux,,30701
Petit Raffray,Les Charmose,,30702
Petit Raffray,Mare Seche,,30703
Petit Raffray,Mont Mascal,,30704
Petit Raffray,Morc Bholah,,30705
Petit Raffray,Morc Gowreesunkur 1,,30706
Petit Raffray,Morc Gowreesunkur 2,,30707
Petit Raffray,Morc Harrangee,,30708
Petit Raffray,Morc Loderchand,,30709
Petit Raffray,Moulin au vent,,30710
Petit Raffray,Petit Raffray Village 1,,30711
Petit Raffray,Petit Raffray Village 2,,30712
Petit Raffray,Reunion Maurel,,30713
Petit Raffray,St Francois,,30714
Petit Raffray,Union Daruty,,30715
Petit Raffray,Union Delcourt,,30716
Petite Riviere,Camp des Embrevades,,90801
Petite Riviere,Camp Racket _Benoit,,90802
Petite Riviere,Canon Casse,,90803
Petite Riviere,Cite Betel,,90804
Petite Riviere,Cite Flamboyant _NHDC,,90805
Petite Riviere,Morc Goldsmith,,90806
Petite Riviere,Morc Gros Cailloux,,90807
Petite Riviere,Petite Riviere,,90808
Phoenix,Allee Brillant,,73501
Phoenix,Allee Jacques,,73502
Phoenix,Bassin,,73603
Phoenix,Belle Terre,,73604
Phoenix,Boundary,,73605
Phoenix,Camp Fouquereaux 1,,73606
Phoenix,Camp Fouquereaux 2,,73607
Phoenix,Camp Fouquereaux 3,,73608
Phoenix,Camp Fouquereaux Bch Rd,,73609
Phoenix,Camp Hosany,,73610
Phoenix,Castel,,73611
Phoenix,Cinq Arpents,,73612
Phoenix,Cite 50,,73613
Phoenix,Clairfonds 1,,73514
Phoenix,Clairfonds 3,,73515
Phoenix,Clairfonds 2,,73516
Phoenix,Closel,,73417
Phoenix,Flat River Islands,,73518
Phoenix,Hassen Raffa,,73619
Phoenix,Hermitage,,73620
Phoenix,Highlands,,73621
Phoenix,Highlands Branch Rd,,73622
Phoenix,Independence,,73423
Phoenix,Jumbo,,73524
Phoenix,Le Meritt,,73525
Phoenix,Les Halles,,73526
Phoenix,Mesnil,,73627
Phoenix,Morc Blue Print,,73628
Phoenix,Morc Boucan,,73529
Phoenix,Morc Koenig,,73630
Phoenix,Morc Lonrho,,73631
Phoenix,Morc Lenoir,,73532
Phoenix,Morc MTMD,,73633
Phoenix,Morc Nazroo,,73634
Phoenix,Morc Noel,,73535
Phoenix,Morc Trianon,,73536
Phoenix,Mosque Rd,,73637
Phoenix,Nalletamby,,73538
Phoenix,Nehru,,73539
Phoenix,Ollier,,73440
Phoenix,Palmerstone,,73541
Phoenix,Petit Camp,,73542
Phoenix,Pine wood Garden,,73643
Phoenix,Pont Fer,,73544
Phoenix,Riverside,,73645
Phoenix,Robinson 1,,73546
Phoenix,Robinson 3,,73547
Phoenix,Robinson2,,73548
Phoenix,Sawmill,,73549
Phoenix,Sayed Hossen Highlands Bch,,73650
Phoenix,St_Paul,,73551
Phoenix,Tout Court,,73652
Phoenix,Valentina,,73553
Phoenix,Royal Road,Royal Road,73556
Piton,Beau Sejour,,30801
Piton,Beau Sejour SE,,30802
Piton,Bon Espoir,,30803
Piton,Cite EDC,,30804
Piton,Espe Piton,,30805
Piton,La Paix,,30806
Piton,Mon Piton,,30807
Piton,Morc Le Haut Champs,,30808
Piton,NHDC,,30809
Plaine des Papayes,Bois Mangue,,21201
Plaine des Papayes,Camp Maraz,,21202
Plaine des Papayes,Cite EDC,,21203
Plaine des Papayes,Cite NHDC,,21204
Plaine des Papayes,Morc Beau Plan,,21205
Plaine des Papayes,Morc Blue Nile,,21206
Plaine des Papayes,Morc Chummun,,21207
Plaine des Papayes,Morc Dauhoo,,21208
Plaine des Papayes,Morc Koonjoo,,21209
Plaine des Papayes,Morc Ramphul,,21210
Plaine des Papayes,Morc Seebundhun,,21211
Plaine des Papayes,Morc VRS,,21212
Plaine des Papayes,P_Papayes East,,21213
Plaine des Papayes,P_Papayes West,,21214
Plaine des Papayes,Theo Maigrot Sq,,21215
Plaine Magnien,Agricultural Extension Office,,51501
Plaine Magnien,Balance,,51502
Plaine Magnien,Bois DOiseau,,51503
Plaine Magnien,Cemetry Rd,,51504
Plaine Magnien,Chatgaon _ex Airport,,51505
Plaine Magnien,Cite Burrenchobay,,51506
Plaine Magnien,Cite EDC Balance,,51507
Plaine Magnien,La Cambuse,,51508
Plaine Magnien,La Grotte,,51509
Plaine Magnien,Le Chaland,,51510
Plaine Magnien,Madame Dayla,,51511
Plaine Magnien,Mon desert Rd,,51512
Plaine Magnien,Morc Gobin,,51513
Plaine Magnien,Morc Ithier,,51514
Plaine Magnien,NHDC les Palmiers,,51515
Plaine Magnien,Plaine Magnien,,51516
Plaine Magnien,Rishi dayanand Rd,,51517
Plaine Magnien,Ruisseau Copeaux,,51518
Plaine Magnien,Solitude,,51519
Plaine Magnien,SSR International Airport,,51520
Pointe aux Piments,Camp Lilas,,21301
Pointe aux Piments,Camp Sada,,21302
Pointe aux Piments,Camp Scipion,,21303
Pointe aux Piments,Grande Pointe aux Piments,,21304
Pointe aux Piments,Morc Brizmohun,,21305
Pointe aux Piments,Petite Pointe aux Piments,,21306
Pointe aux Sables,Camp Firinga,,11101
Pointe aux Sables,Cite Blanc _ Padco ,,11102
Pointe aux Sables,Cite CHA_Cite Debarcadere,,11103
Pointe aux Sables,Cite Ilois Phase I _ phase II,,11104
Pointe aux Sables,Cite Lateka,,11105
Pointe aux Sables,Cite La Lumiere,,11106
Pointe aux Sables,Kensington,,11107
Pointe aux Sables,La Tour Koenig Phase I _ Phase 2,,11108
Pointe aux Sables,La Tour Koenig Industrial Zone,,11109
Pointe aux Sables,Marguerite Phase 1,,11110
Pointe aux Sables,Morcellement DHotman,,11111
Pointe aux Sables,Morcellement Fon Sing,,11112
Pointe aux Sables,Morcellement Fortune,,11113
Pointe aux Sables,Morcellement Ghurburrun Ph 1 Brunes Pailles Phase 2,,11114
Pointe aux Sables,Morcellement Ibrahim Dawood,,11115
Pointe aux Sables,Morcellement Ilois Phase 1 _ Phase 2,,11116
Pointe aux Sables,Morcellement Koenig_sur mer,,11117
Pointe aux Sables,Morcellement Le Prinmtemps,,11118
Pointe aux Sables,Morcellement Le Vieux,,11119
Pointe aux Sables,Morcellement Nazroo Phase 1 _ Phase 2,,11120
Pointe aux Sables,Morcellement Rey,,11121
Pointe aux Sables,Morcellement Sagittaire,,11122
Pointe aux Sables,Morcellement S_L_D_C,,11123
Pointe aux Sables,Morcellement Sohun,,11124
Pointe aux Sables,Morcellement Soobra Phase 1 _ Phase 2,,11125
Pointe aux Sables,Morcellement Verger Mangue,,11126
Pointe aux Sables,Morcellement Verger Le Bain,,11127
Pointe aux Sables,Morcellement Verger Sur Mer,,11128
Pointe aux Sables,Pointe aux Sables,,11129
Pointe aux Sables,Police Flat,,11130
Pointe aux Sables,Residence Coquillage,,11131
Pointe aux Sables,Residence La Tourelle 1 _ 2,,11132
Pointe aux Sables,Terrasson 1,,11133
Pointe aux Sables,UTM,,11134
Pointe aux Sables,Verger Mangue,,11135
PORT LOUIS,Camp Firinga,,11101
PORT LOUIS,Cite Blanc _Sugar Planters,L_Masson,11102
PORT LOUIS,Cite Blanc _Sugar Planters,J_Blaise,11102
PORT LOUIS,Cite Blanc _Sugar Planters,R_Rivet,11102
PORT LOUIS,Cite Blanc _Sugar Planters,Piat,11102
PORT LOUIS,Cite Debarcadere_CHA,Apricot Silk  Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Dr Beaugeard,11103
PORT LOUIS,Cite Debarcadere_CHA,E_Harness Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Floribunda Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Lady  Setton Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Marcel Gabon Street,11103
PORT LOUIS,Cite Debarcadere_CHA,N_Marnelle,11103
PORT LOUIS,Cite Debarcadere_CHA,Narco Silk,11103
PORT LOUIS,Cite Debarcadere_CHA,Pamela st,11103
PORT LOUIS,Cite Debarcadere_CHA,Papa Maillard,11103
PORT LOUIS,Cite Debarcadere_CHA,Picadilly,11103
PORT LOUIS,Cite Debarcadere_CHA,Royal Highness Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Shutters Gold,11103
PORT LOUIS,Cite Debarcadere_CHA,Stella Street,11103
PORT LOUIS,Cite Debarcadere_CHA,Sterling Silver Street,11103
PORT LOUIS,Cite Ilois Phase 1 and 2,,11104
PORT LOUIS,Cite Lateka,,11105
PORT LOUIS,Cite La Lumiere,,11106
PORT LOUIS,Kensington,,11107
PORT LOUIS,La Tour Koenig Phase 1 and 2,,11108
PORT LOUIS,La Tour Koenig Industrial Zone,,11109
PORT LOUIS,Marguerite Phase 1,,11110
PORT LOUIS,Morcellement DHotman,,11111
PORT LOUIS,Morcellement Fon Sing,,11112
PORT LOUIS,Morcellement Fortune,,11113
PORT LOUIS,Morcellement  Brunes Pailles,Nenuphar,11114
PORT LOUIS,Morcellement  Brunes Pailles,Paquerretes,11114
PORT LOUIS,Morcellement  Brunes Pailles,Alamandas,11114
PORT LOUIS,Morcellement  Brunes Pailles,Cloxinias,11114
PORT LOUIS,Morcellement  Brunes Pailles,Ylang Ylang,11114
PORT LOUIS,Morcellement Ibrahim Dawood,Manguiers Ave,11115
PORT LOUIS,Morcellement Ibrahim Dawood,Badamiers Ave,11115
PORT LOUIS,Morcellement Ibrahim Dawood,Jacquiers Ave,11115
PORT LOUIS,Morcellement Ilois Phase 1,,11116
PORT LOUIS,Morcellement Ilois Phase 2,Empereurs Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Requins Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Homards Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Mulets Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Sterling Silver Road,11116
PORT LOUIS,Morcellement Ilois Phase 2,Aigle Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Becasse Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Cardinal Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Anemone Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Dodo Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Eperviers Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Dahlia Avenue,11116
PORT LOUIS,Morcellement Ilois Phase 2,Flamants,11116
PORT LOUIS,Morcellement Ilois Phase 2,Tazards Avenue,11116
PORT LOUIS,Morc Koenig_Verger Sur Mer,,11117
PORT LOUIS,Morcellement Le Printemps,,11118
PORT LOUIS,Morcellement Le Vieux,,11119
PORT LOUIS,Morcellement Nazroo Phase 1_2,Dauphins,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Prisons,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Alphonse Daudet,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Tolstoi,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Petrusmok,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Lafayette,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Cerisiers Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Azalees Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Narcisses Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Paille en Queue Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Coqueluches,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Colombres Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Aiglons Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Oliviers Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Peupliers _small part_north,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,De  Louest Ave,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Atlas Lane,11120
PORT LOUIS,Morcellement Nazroo Phase 1_2,Jaquiers  Ave,11120
PORT LOUIS,Morcellement Rey,Accacia,11121
PORT LOUIS,Morcellement Rey,Aloes,11121
PORT LOUIS,Morcellement Rey,Badamiers Ave,11121
PORT LOUIS,Morcellement Rey,Bambous,11121
PORT LOUIS,Morcellement Rey,Bosquet,11121
PORT LOUIS,Morcellement Rey,Cactus,11121
PORT LOUIS,Morcellement Rey,Catelyas,11121
PORT LOUIS,Morcellement Rey,Cerisiers,11121
PORT LOUIS,Morcellement Rey,COLBERT,11121
PORT LOUIS,Morcellement Rey,Coqueluches,11121
PORT LOUIS,Morcellement Rey,Fuschias,11121
PORT LOUIS,Morcellement Rey,Goldem Rd,11121
PORT LOUIS,Morcellement Rey,Groseilles,11121
PORT LOUIS,Morcellement Rey,Jacquiers,11121
PORT LOUIS,Morcellement Rey,Jamalacs,11121
PORT LOUIS,Morcellement Rey,Jupiter,11121
PORT LOUIS,Morcellement Rey,Lantana,11121
PORT LOUIS,Morcellement Rey,Link Rd,11121
PORT LOUIS,Morcellement Rey,Mandarine,11121
PORT LOUIS,Morcellement Rey,Manguiers,11121
PORT LOUIS,Morcellement Rey,Marie Madeleine,11121
PORT LOUIS,Morcellement Rey,Nectarine,11121
PORT LOUIS,Morcellement Rey,Neptune,11121
PORT LOUIS,Morcellement Rey,Noisettes,11121
PORT LOUIS,Morcellement Rey,Novembriers,11121
PORT LOUIS,Morcellement Rey,Novembriers lane 1,11121
PORT LOUIS,Morcellement Rey,Novembriers lane 2,11121
PORT LOUIS,Morcellement Rey,Sunhill,11121
PORT LOUIS,Morcellement Rey,Tournesol,11121
