pincode,state,countryCode
"=""562159""",KARNATAKA,IN
"=""562160""",KARNATAKA,IN
"=""562161""",KARNATAKA,IN
"=""562162""",KARNATAKA,IN
"=""562163""",KARNATAKA,IN
"=""562164""",KARNATAKA,IN
"=""562165""",KARNATAKA,IN
"=""562166""",KARNATAKA,IN
"=""563101""",KARNATAKA,IN
"=""563103""",KARNATAKA,IN
"=""563113""",KARNATAKA,IN
"=""563114""",KARNATAKA,IN
"=""563115""",KARNATAKA,IN
"=""563116""",KARNATAKA,IN
"=""563117""",KARNATAKA,IN
"=""563118""",KARNATAKA,IN
"=""563119""",KARNATAKA,IN
"=""563120""",KARNATAKA,IN
"=""563121""",KARNATAKA,IN
"=""563122""",KARNATAKA,IN
"=""563123""",KARNATAKA,IN
"=""563124""",KARNATAKA,IN
"=""563125""",KARNATAKA,IN
"=""563126""",KARNATAKA,IN
"=""563127""",KARNATAKA,IN
"=""563128""",KARNATAKA,IN
"=""563129""",KARNATAKA,IN
"=""563130""",KARNATAKA,IN
"=""563131""",KARNATAKA,IN
"=""563132""",KARNATAKA,IN
"=""563133""",KARNATAKA,IN
"=""563134""",KARNATAKA,IN
"=""563135""",KARNATAKA,IN
"=""563136""",KARNATAKA,IN
"=""563137""",KARNATAKA,IN
"=""563138""",KARNATAKA,IN
"=""563139""",KARNATAKA,IN
"=""563146""",KARNATAKA,IN
"=""563147""",KARNATAKA,IN
"=""563157""",KARNATAKA,IN
"=""563159""",KARNATAKA,IN
"=""563160""",KARNATAKA,IN
"=""563161""",KARNATAKA,IN
"=""563162""",KARNATAKA,IN
"=""563163""",KARNATAKA,IN
"=""570001""",KARNATAKA,IN
"=""570002""",KARNATAKA,IN
"=""570003""",KARNATAKA,IN
"=""570004""",KARNATAKA,IN
"=""570005""",KARNATAKA,IN
"=""570006""",KARNATAKA,IN
"=""570007""",KARNATAKA,IN
"=""570008""",KARNATAKA,IN
"=""570009""",KARNATAKA,IN
"=""570010""",KARNATAKA,IN
"=""570011""",KARNATAKA,IN
"=""570012""",KARNATAKA,IN
"=""570014""",KARNATAKA,IN
"=""570015""",KARNATAKA,IN
"=""570016""",KARNATAKA,IN
"=""570017""",KARNATAKA,IN
"=""570018""",KARNATAKA,IN
"=""570019""",KARNATAKA,IN
"=""570020""",KARNATAKA,IN
"=""570022""",KARNATAKA,IN
"=""570023""",KARNATAKA,IN
"=""570025""",KARNATAKA,IN
"=""570026""",KARNATAKA,IN
"=""570027""",KARNATAKA,IN
"=""570028""",KARNATAKA,IN
"=""570029""",KARNATAKA,IN
"=""570030""",KARNATAKA,IN
"=""570031""",KARNATAKA,IN
"=""570032""",KARNATAKA,IN
"=""570033""",KARNATAKA,IN
"=""570034""",KARNATAKA,IN
"=""571101""",KARNATAKA,IN
"=""571102""",KARNATAKA,IN
"=""571103""",KARNATAKA,IN
"=""571104""",KARNATAKA,IN
"=""571105""",KARNATAKA,IN
"=""571106""",KARNATAKA,IN
"=""571107""",KARNATAKA,IN
"=""571108""",KARNATAKA,IN
"=""571109""",KARNATAKA,IN
"=""571110""",KARNATAKA,IN
"=""571111""",KARNATAKA,IN
"=""571114""",KARNATAKA,IN
"=""571115""",KARNATAKA,IN
"=""571116""",KARNATAKA,IN
"=""571117""",KARNATAKA,IN
"=""571118""",KARNATAKA,IN
"=""571119""",KARNATAKA,IN
"=""571120""",KARNATAKA,IN
"=""571121""",KARNATAKA,IN
"=""571122""",KARNATAKA,IN
"=""571123""",KARNATAKA,IN
"=""571124""",KARNATAKA,IN
"=""571125""",KARNATAKA,IN
"=""571126""",KARNATAKA,IN
"=""571127""",KARNATAKA,IN
"=""571128""",KARNATAKA,IN
"=""571129""",KARNATAKA,IN
"=""571130""",KARNATAKA,IN
"=""571134""",KARNATAKA,IN
"=""571187""",KARNATAKA,IN
"=""571189""",KARNATAKA,IN
"=""571190""",KARNATAKA,IN
"=""571201""",KARNATAKA,IN
"=""571202""",KARNATAKA,IN
"=""571211""",KARNATAKA,IN
"=""571212""",KARNATAKA,IN
"=""571213""",KARNATAKA,IN
"=""571214""",KARNATAKA,IN
"=""571215""",KARNATAKA,IN
"=""571216""",KARNATAKA,IN
"=""571217""",KARNATAKA,IN
"=""571218""",KARNATAKA,IN
"=""571219""",KARNATAKA,IN
"=""571231""",KARNATAKA,IN
"=""571232""",KARNATAKA,IN
"=""571234""",KARNATAKA,IN
"=""571235""",KARNATAKA,IN
"=""571236""",KARNATAKA,IN
"=""571237""",KARNATAKA,IN
"=""571247""",KARNATAKA,IN
"=""571248""",KARNATAKA,IN
"=""571249""",KARNATAKA,IN
"=""571250""",KARNATAKA,IN
"=""571251""",KARNATAKA,IN
"=""571252""",KARNATAKA,IN
"=""571253""",KARNATAKA,IN
"=""571254""",KARNATAKA,IN
"=""571301""",KARNATAKA,IN
"=""571302""",KARNATAKA,IN
"=""571311""",KARNATAKA,IN
"=""571312""",KARNATAKA,IN
"=""571313""",KARNATAKA,IN
"=""571314""",KARNATAKA,IN
"=""571315""",KARNATAKA,IN
"=""571316""",KARNATAKA,IN
"=""571320""",KARNATAKA,IN
"=""571342""",KARNATAKA,IN
"=""571401""",KARNATAKA,IN
"=""571402""",KARNATAKA,IN
"=""571403""",KARNATAKA,IN
"=""571404""",KARNATAKA,IN
"=""571405""",KARNATAKA,IN
"=""571415""",KARNATAKA,IN
"=""571416""",KARNATAKA,IN
"=""571417""",KARNATAKA,IN
"=""571418""",KARNATAKA,IN
"=""571419""",KARNATAKA,IN
"=""571421""",KARNATAKA,IN
"=""571422""",KARNATAKA,IN
"=""571423""",KARNATAKA,IN
"=""571424""",KARNATAKA,IN
"=""571425""",KARNATAKA,IN
"=""571426""",KARNATAKA,IN
"=""571427""",KARNATAKA,IN
"=""571428""",KARNATAKA,IN
"=""571429""",KARNATAKA,IN
"=""571430""",KARNATAKA,IN
"=""571431""",KARNATAKA,IN
"=""571432""",KARNATAKA,IN
"=""571433""",KARNATAKA,IN
"=""571434""",KARNATAKA,IN
"=""571435""",KARNATAKA,IN
"=""571436""",KARNATAKA,IN
"=""571438""",KARNATAKA,IN
"=""571439""",KARNATAKA,IN
"=""571440""",KARNATAKA,IN
"=""571441""",KARNATAKA,IN
"=""571442""",KARNATAKA,IN
"=""571443""",KARNATAKA,IN
"=""571444""",KARNATAKA,IN
"=""571445""",KARNATAKA,IN
"=""571446""",KARNATAKA,IN
"=""571448""",KARNATAKA,IN
"=""571450""",KARNATAKA,IN
"=""571455""",KARNATAKA,IN
"=""571457""",KARNATAKA,IN
"=""571463""",KARNATAKA,IN
"=""571475""",KARNATAKA,IN
"=""571476""",KARNATAKA,IN
"=""571477""",KARNATAKA,IN
"=""571478""",KARNATAKA,IN
"=""571490""",KARNATAKA,IN
"=""571601""",KARNATAKA,IN
"=""571602""",KARNATAKA,IN
"=""571603""",KARNATAKA,IN
"=""571604""",KARNATAKA,IN
"=""571605""",KARNATAKA,IN
"=""571606""",KARNATAKA,IN
"=""571607""",KARNATAKA,IN
"=""571610""",KARNATAKA,IN
"=""571617""",KARNATAKA,IN
"=""571802""",KARNATAKA,IN
"=""571807""",KARNATAKA,IN
"=""571811""",KARNATAKA,IN
"=""571812""",KARNATAKA,IN
"=""572101""",KARNATAKA,IN
"=""572102""",KARNATAKA,IN
"=""572103""",KARNATAKA,IN
"=""572104""",KARNATAKA,IN
"=""572105""",KARNATAKA,IN
"=""572106""",KARNATAKA,IN
"=""572107""",KARNATAKA,IN
"=""572111""",KARNATAKA,IN
"=""572112""",KARNATAKA,IN
"=""572113""",KARNATAKA,IN
"=""572114""",KARNATAKA,IN
"=""572115""",KARNATAKA,IN
"=""572116""",KARNATAKA,IN
"=""572117""",KARNATAKA,IN
"=""572118""",KARNATAKA,IN
"=""572119""",KARNATAKA,IN
"=""572120""",KARNATAKA,IN
"=""572121""",KARNATAKA,IN
"=""572122""",KARNATAKA,IN
"=""572123""",KARNATAKA,IN
"=""572124""",KARNATAKA,IN
"=""572125""",KARNATAKA,IN
"=""572126""",KARNATAKA,IN
"=""572127""",KARNATAKA,IN
"=""572128""",KARNATAKA,IN
"=""572129""",KARNATAKA,IN
"=""572130""",KARNATAKA,IN
"=""572132""",KARNATAKA,IN
"=""572133""",KARNATAKA,IN
"=""572134""",KARNATAKA,IN
"=""572135""",KARNATAKA,IN
"=""572136""",KARNATAKA,IN
"=""572137""",KARNATAKA,IN
"=""572138""",KARNATAKA,IN
"=""572139""",KARNATAKA,IN
"=""572140""",KARNATAKA,IN
"=""572141""",KARNATAKA,IN
"=""572142""",KARNATAKA,IN
"=""572168""",KARNATAKA,IN
"=""572175""",KARNATAKA,IN
"=""572201""",KARNATAKA,IN
"=""572211""",KARNATAKA,IN
"=""572212""",KARNATAKA,IN
"=""572213""",KARNATAKA,IN
"=""572214""",KARNATAKA,IN
"=""572215""",KARNATAKA,IN
"=""572216""",KARNATAKA,IN
"=""572217""",KARNATAKA,IN
"=""572218""",KARNATAKA,IN
"=""572219""",KARNATAKA,IN
"=""572220""",KARNATAKA,IN
"=""572221""",KARNATAKA,IN
"=""572222""",KARNATAKA,IN
"=""572223""",KARNATAKA,IN
"=""572224""",KARNATAKA,IN
"=""572225""",KARNATAKA,IN
"=""572226""",KARNATAKA,IN
"=""572227""",KARNATAKA,IN
"=""572228""",KARNATAKA,IN
"=""573101""",KARNATAKA,IN
"=""573102""",KARNATAKA,IN
"=""573103""",KARNATAKA,IN
"=""573111""",KARNATAKA,IN
"=""573112""",KARNATAKA,IN
"=""573113""",KARNATAKA,IN
"=""573115""",KARNATAKA,IN
"=""573116""",KARNATAKA,IN
"=""573117""",KARNATAKA,IN
"=""573118""",KARNATAKA,IN
"=""573119""",KARNATAKA,IN
"=""573120""",KARNATAKA,IN
"=""573121""",KARNATAKA,IN
"=""573122""",KARNATAKA,IN
"=""573123""",KARNATAKA,IN
"=""573124""",KARNATAKA,IN
"=""573125""",KARNATAKA,IN
"=""573126""",KARNATAKA,IN
"=""573127""",KARNATAKA,IN
"=""573128""",KARNATAKA,IN
"=""573129""",KARNATAKA,IN
"=""573130""",KARNATAKA,IN
"=""573131""",KARNATAKA,IN
"=""573133""",KARNATAKA,IN
"=""573134""",KARNATAKA,IN
"=""573135""",KARNATAKA,IN
"=""573136""",KARNATAKA,IN
"=""573137""",KARNATAKA,IN
"=""573141""",KARNATAKA,IN
"=""573142""",KARNATAKA,IN
"=""573144""",KARNATAKA,IN
"=""573162""",KARNATAKA,IN
"=""573164""",KARNATAKA,IN
"=""573165""",KARNATAKA,IN
"=""573201""",KARNATAKA,IN
"=""573202""",KARNATAKA,IN
"=""573210""",KARNATAKA,IN
"=""573211""",KARNATAKA,IN
"=""573212""",KARNATAKA,IN
"=""573213""",KARNATAKA,IN
"=""573214""",KARNATAKA,IN
"=""573215""",KARNATAKA,IN
"=""573216""",KARNATAKA,IN
"=""573217""",KARNATAKA,IN
"=""573218""",KARNATAKA,IN
"=""573219""",KARNATAKA,IN
"=""573220""",KARNATAKA,IN
"=""573225""",KARNATAKA,IN
"=""573226""",KARNATAKA,IN
"=""574101""",KARNATAKA,IN
"=""574102""",KARNATAKA,IN
"=""574103""",KARNATAKA,IN
"=""574104""",KARNATAKA,IN
"=""574105""",KARNATAKA,IN
"=""574106""",KARNATAKA,IN
"=""574107""",KARNATAKA,IN
"=""574108""",KARNATAKA,IN
"=""574109""",KARNATAKA,IN
"=""574110""",KARNATAKA,IN
"=""574111""",KARNATAKA,IN
"=""574112""",KARNATAKA,IN
"=""574113""",KARNATAKA,IN
"=""574114""",KARNATAKA,IN
"=""574115""",KARNATAKA,IN
"=""574116""",KARNATAKA,IN
"=""574117""",KARNATAKA,IN
"=""574118""",KARNATAKA,IN
"=""574119""",KARNATAKA,IN
"=""574122""",KARNATAKA,IN
"=""574129""",KARNATAKA,IN
"=""574141""",KARNATAKA,IN
"=""574142""",KARNATAKA,IN
"=""574143""",KARNATAKA,IN
"=""574144""",KARNATAKA,IN
"=""574145""",KARNATAKA,IN
"=""574146""",KARNATAKA,IN
"=""574148""",KARNATAKA,IN
"=""574150""",KARNATAKA,IN
"=""574151""",KARNATAKA,IN
"=""574153""",KARNATAKA,IN
"=""574154""",KARNATAKA,IN
"=""574162""",KARNATAKA,IN
"=""574197""",KARNATAKA,IN
"=""574198""",KARNATAKA,IN
"=""574199""",KARNATAKA,IN
"=""574201""",KARNATAKA,IN
"=""574202""",KARNATAKA,IN
"=""574203""",KARNATAKA,IN
"=""574210""",KARNATAKA,IN
"=""574211""",KARNATAKA,IN
"=""574212""",KARNATAKA,IN
"=""574213""",KARNATAKA,IN
"=""574214""",KARNATAKA,IN
"=""574216""",KARNATAKA,IN
"=""574217""",KARNATAKA,IN
"=""574218""",KARNATAKA,IN
"=""574219""",KARNATAKA,IN
"=""574220""",KARNATAKA,IN
"=""574221""",KARNATAKA,IN
"=""574222""",KARNATAKA,IN
"=""574223""",KARNATAKA,IN
"=""574224""",KARNATAKA,IN
"=""574225""",KARNATAKA,IN
"=""574226""",KARNATAKA,IN
"=""574227""",KARNATAKA,IN
"=""574228""",KARNATAKA,IN
"=""574229""",KARNATAKA,IN
"=""574230""",KARNATAKA,IN
"=""574231""",KARNATAKA,IN
"=""574232""",KARNATAKA,IN
"=""574233""",KARNATAKA,IN
"=""574234""",KARNATAKA,IN
"=""574235""",KARNATAKA,IN
"=""574236""",KARNATAKA,IN
"=""574237""",KARNATAKA,IN
"=""574238""",KARNATAKA,IN
"=""574239""",KARNATAKA,IN
"=""574240""",KARNATAKA,IN
"=""574241""",KARNATAKA,IN
"=""574242""",KARNATAKA,IN
"=""574243""",KARNATAKA,IN
"=""574244""",KARNATAKA,IN
"=""574248""",KARNATAKA,IN
"=""574253""",KARNATAKA,IN
"=""574259""",KARNATAKA,IN
"=""574260""",KARNATAKA,IN
"=""574265""",KARNATAKA,IN
"=""574267""",KARNATAKA,IN
"=""574274""",KARNATAKA,IN
"=""574279""",KARNATAKA,IN
"=""574285""",KARNATAKA,IN
"=""574313""",KARNATAKA,IN
"=""574314""",KARNATAKA,IN
"=""574323""",KARNATAKA,IN
"=""574324""",KARNATAKA,IN
"=""574325""",KARNATAKA,IN
"=""574326""",KARNATAKA,IN
"=""574327""",KARNATAKA,IN
"=""574328""",KARNATAKA,IN
"=""574509""",KARNATAKA,IN
"=""575001""",KARNATAKA,IN
"=""575002""",KARNATAKA,IN
"=""575003""",KARNATAKA,IN
"=""575004""",KARNATAKA,IN
"=""575005""",KARNATAKA,IN
"=""575006""",KARNATAKA,IN
"=""575007""",KARNATAKA,IN
"=""575008""",KARNATAKA,IN
"=""575009""",KARNATAKA,IN
"=""575010""",KARNATAKA,IN
"=""575011""",KARNATAKA,IN
"=""575013""",KARNATAKA,IN
"=""575014""",KARNATAKA,IN
"=""575015""",KARNATAKA,IN
"=""575016""",KARNATAKA,IN
"=""575017""",KARNATAKA,IN
"=""575018""",KARNATAKA,IN
"=""575019""",KARNATAKA,IN
"=""575020""",KARNATAKA,IN
"=""575022""",KARNATAKA,IN
"=""575023""",KARNATAKA,IN
"=""575025""",KARNATAKA,IN
"=""575028""",KARNATAKA,IN
"=""575029""",KARNATAKA,IN
"=""575030""",KARNATAKA,IN
"=""576101""",KARNATAKA,IN
"=""576102""",KARNATAKA,IN
"=""576103""",KARNATAKA,IN
"=""576104""",KARNATAKA,IN
"=""576105""",KARNATAKA,IN
"=""576106""",KARNATAKA,IN
"=""576107""",KARNATAKA,IN
"=""576108""",KARNATAKA,IN
"=""576111""",KARNATAKA,IN
"=""576112""",KARNATAKA,IN
"=""576113""",KARNATAKA,IN
"=""576114""",KARNATAKA,IN
"=""576115""",KARNATAKA,IN
"=""576117""",KARNATAKA,IN
"=""576120""",KARNATAKA,IN
"=""576121""",KARNATAKA,IN
"=""576122""",KARNATAKA,IN
"=""576124""",KARNATAKA,IN
"=""576201""",KARNATAKA,IN
"=""576210""",KARNATAKA,IN
"=""576211""",KARNATAKA,IN
"=""576212""",KARNATAKA,IN
"=""576213""",KARNATAKA,IN
"=""576214""",KARNATAKA,IN
"=""576215""",KARNATAKA,IN
"=""576216""",KARNATAKA,IN
"=""576217""",KARNATAKA,IN
"=""576218""",KARNATAKA,IN
"=""576219""",KARNATAKA,IN
"=""576220""",KARNATAKA,IN
"=""576221""",KARNATAKA,IN
"=""576222""",KARNATAKA,IN
"=""576223""",KARNATAKA,IN
"=""576224""",KARNATAKA,IN
"=""576225""",KARNATAKA,IN
"=""576226""",KARNATAKA,IN
"=""576227""",KARNATAKA,IN
"=""576228""",KARNATAKA,IN
"=""576229""",KARNATAKA,IN
"=""576230""",KARNATAKA,IN
"=""576231""",KARNATAKA,IN
"=""576232""",KARNATAKA,IN
"=""576233""",KARNATAKA,IN
"=""576234""",KARNATAKA,IN
"=""576235""",KARNATAKA,IN
"=""576247""",KARNATAKA,IN
"=""576257""",KARNATAKA,IN
"=""576282""",KARNATAKA,IN
"=""576283""",KARNATAKA,IN
"=""577001""",KARNATAKA,IN
"=""577002""",KARNATAKA,IN
"=""577003""",KARNATAKA,IN
"=""577004""",KARNATAKA,IN
"=""577005""",KARNATAKA,IN
"=""577006""",KARNATAKA,IN
"=""577007""",KARNATAKA,IN
"=""577008""",KARNATAKA,IN
"=""577009""",KARNATAKA,IN
"=""577101""",KARNATAKA,IN
"=""577102""",KARNATAKA,IN
"=""577111""",KARNATAKA,IN
"=""577112""",KARNATAKA,IN
"=""577113""",KARNATAKA,IN
"=""577114""",KARNATAKA,IN
"=""577115""",KARNATAKA,IN
"=""577116""",KARNATAKA,IN
"=""577117""",KARNATAKA,IN
"=""577120""",KARNATAKA,IN
"=""577121""",KARNATAKA,IN
"=""577122""",KARNATAKA,IN
"=""577123""",KARNATAKA,IN
"=""577124""",KARNATAKA,IN
"=""577125""",KARNATAKA,IN
"=""577126""",KARNATAKA,IN
"=""577127""",KARNATAKA,IN
"=""577128""",KARNATAKA,IN
"=""577129""",KARNATAKA,IN
"=""577130""",KARNATAKA,IN
"=""577131""",KARNATAKA,IN
"=""577132""",KARNATAKA,IN
"=""577133""",KARNATAKA,IN
"=""577134""",KARNATAKA,IN
"=""577135""",KARNATAKA,IN
"=""577136""",KARNATAKA,IN
"=""577137""",KARNATAKA,IN
"=""577138""",KARNATAKA,IN
"=""577139""",KARNATAKA,IN
"=""577140""",KARNATAKA,IN
"=""577144""",KARNATAKA,IN
"=""577145""",KARNATAKA,IN
"=""577146""",KARNATAKA,IN
"=""577160""",KARNATAKA,IN
"=""577168""",KARNATAKA,IN
"=""577175""",KARNATAKA,IN
"=""577179""",KARNATAKA,IN
"=""577180""",KARNATAKA,IN
"=""577181""",KARNATAKA,IN
"=""577182""",KARNATAKA,IN
"=""577201""",KARNATAKA,IN
"=""577202""",KARNATAKA,IN
"=""577203""",KARNATAKA,IN
"=""577204""",KARNATAKA,IN
"=""577205""",KARNATAKA,IN
"=""577211""",KARNATAKA,IN
"=""577213""",KARNATAKA,IN
"=""577214""",KARNATAKA,IN
"=""577215""",KARNATAKA,IN
"=""577216""",KARNATAKA,IN
"=""577217""",KARNATAKA,IN
"=""577218""",KARNATAKA,IN
"=""577219""",KARNATAKA,IN
"=""577220""",KARNATAKA,IN
"=""577221""",KARNATAKA,IN
"=""577222""",KARNATAKA,IN
"=""577223""",KARNATAKA,IN
"=""577224""",KARNATAKA,IN
"=""577225""",KARNATAKA,IN
"=""577226""",KARNATAKA,IN
"=""577227""",KARNATAKA,IN
"=""577228""",KARNATAKA,IN
"=""577229""",KARNATAKA,IN
"=""577230""",KARNATAKA,IN
"=""577231""",KARNATAKA,IN
"=""577232""",KARNATAKA,IN
"=""577233""",KARNATAKA,IN
"=""577243""",KARNATAKA,IN
"=""577245""",KARNATAKA,IN
"=""577301""",KARNATAKA,IN
"=""577302""",KARNATAKA,IN
"=""577401""",KARNATAKA,IN
"=""577411""",KARNATAKA,IN
"=""577412""",KARNATAKA,IN
"=""577413""",KARNATAKA,IN
"=""577414""",KARNATAKA,IN
"=""577415""",KARNATAKA,IN
"=""577416""",KARNATAKA,IN
"=""577417""",KARNATAKA,IN
"=""577418""",KARNATAKA,IN
"=""577419""",KARNATAKA,IN
"=""577421""",KARNATAKA,IN
"=""577422""",KARNATAKA,IN
"=""577423""",KARNATAKA,IN
"=""577424""",KARNATAKA,IN
"=""577425""",KARNATAKA,IN
"=""577426""",KARNATAKA,IN
"=""577427""",KARNATAKA,IN
"=""577428""",KARNATAKA,IN
"=""577429""",KARNATAKA,IN
"=""577430""",KARNATAKA,IN
"=""577431""",KARNATAKA,IN
"=""577432""",KARNATAKA,IN
"=""577433""",KARNATAKA,IN
"=""577434""",KARNATAKA,IN
"=""577435""",KARNATAKA,IN
"=""577436""",KARNATAKA,IN
"=""577451""",KARNATAKA,IN
"=""577452""",KARNATAKA,IN
"=""577453""",KARNATAKA,IN
"=""577501""",KARNATAKA,IN
"=""577502""",KARNATAKA,IN
"=""577511""",KARNATAKA,IN
"=""577512""",KARNATAKA,IN
"=""577513""",KARNATAKA,IN
"=""577514""",KARNATAKA,IN
"=""577515""",KARNATAKA,IN
"=""577516""",KARNATAKA,IN
"=""577517""",KARNATAKA,IN
"=""577518""",KARNATAKA,IN
"=""577519""",KARNATAKA,IN
"=""577520""",KARNATAKA,IN
"=""577521""",KARNATAKA,IN
"=""577522""",KARNATAKA,IN
"=""577523""",KARNATAKA,IN
"=""577524""",KARNATAKA,IN
"=""577525""",KARNATAKA,IN
"=""577526""",KARNATAKA,IN
"=""577527""",KARNATAKA,IN
"=""577528""",KARNATAKA,IN
"=""577529""",KARNATAKA,IN
"=""577530""",KARNATAKA,IN
"=""577531""",KARNATAKA,IN
"=""577532""",KARNATAKA,IN
"=""577533""",KARNATAKA,IN
"=""577534""",KARNATAKA,IN
"=""577535""",KARNATAKA,IN
"=""577536""",KARNATAKA,IN
"=""577537""",KARNATAKA,IN
"=""577538""",KARNATAKA,IN
"=""577539""",KARNATAKA,IN
"=""577540""",KARNATAKA,IN
"=""577541""",KARNATAKA,IN
"=""577542""",KARNATAKA,IN
"=""577543""",KARNATAKA,IN
"=""577544""",KARNATAKA,IN
"=""577545""",KARNATAKA,IN
"=""577546""",KARNATAKA,IN
"=""577547""",KARNATAKA,IN
"=""577548""",KARNATAKA,IN
"=""577549""",KARNATAKA,IN
"=""577550""",KARNATAKA,IN
"=""577551""",KARNATAKA,IN
"=""577552""",KARNATAKA,IN
"=""577553""",KARNATAKA,IN
"=""577554""",KARNATAKA,IN
"=""577555""",KARNATAKA,IN
"=""577556""",KARNATAKA,IN
"=""577557""",KARNATAKA,IN
"=""577558""",KARNATAKA,IN
"=""577566""",KARNATAKA,IN
"=""577589""",KARNATAKA,IN
"=""577596""",KARNATAKA,IN
"=""577597""",KARNATAKA,IN
"=""577598""",KARNATAKA,IN
"=""577599""",KARNATAKA,IN
"=""577601""",KARNATAKA,IN
"=""580001""",KARNATAKA,IN
"=""580002""",KARNATAKA,IN
"=""580003""",KARNATAKA,IN
"=""580004""",KARNATAKA,IN
"=""580005""",KARNATAKA,IN
"=""580006""",KARNATAKA,IN
"=""580007""",KARNATAKA,IN
"=""580008""",KARNATAKA,IN
"=""580009""",KARNATAKA,IN
"=""580011""",KARNATAKA,IN
"=""580020""",KARNATAKA,IN
"=""580021""",KARNATAKA,IN
"=""580023""",KARNATAKA,IN
"=""580024""",KARNATAKA,IN
"=""580025""",KARNATAKA,IN
"=""580026""",KARNATAKA,IN
"=""580027""",KARNATAKA,IN
"=""580028""",KARNATAKA,IN
"=""580029""",KARNATAKA,IN
"=""580030""",KARNATAKA,IN
"=""580031""",KARNATAKA,IN
"=""580032""",KARNATAKA,IN
"=""580112""",KARNATAKA,IN
"=""580114""",KARNATAKA,IN
"=""580118""",KARNATAKA,IN
"=""581101""",KARNATAKA,IN
"=""581102""",KARNATAKA,IN
"=""581103""",KARNATAKA,IN
"=""581104""",KARNATAKA,IN
"=""581105""",KARNATAKA,IN
"=""581106""",KARNATAKA,IN
"=""581107""",KARNATAKA,IN
"=""581108""",KARNATAKA,IN
"=""581109""",KARNATAKA,IN
"=""581110""",KARNATAKA,IN
"=""581111""",KARNATAKA,IN
"=""581112""",KARNATAKA,IN
"=""581113""",KARNATAKA,IN
"=""581115""",KARNATAKA,IN
"=""581116""",KARNATAKA,IN
"=""581117""",KARNATAKA,IN
"=""581118""",KARNATAKA,IN
"=""581119""",KARNATAKA,IN
"=""581120""",KARNATAKA,IN
"=""581121""",KARNATAKA,IN
"=""581123""",KARNATAKA,IN
"=""581126""",KARNATAKA,IN
"=""581128""",KARNATAKA,IN
"=""581129""",KARNATAKA,IN
"=""581145""",KARNATAKA,IN
"=""581148""",KARNATAKA,IN
"=""581186""",KARNATAKA,IN
"=""581187""",KARNATAKA,IN
"=""581193""",KARNATAKA,IN
"=""581195""",KARNATAKA,IN
"=""581196""",KARNATAKA,IN
"=""581198""",KARNATAKA,IN
"=""581199""",KARNATAKA,IN
"=""581201""",KARNATAKA,IN
"=""581202""",KARNATAKA,IN
"=""581203""",KARNATAKA,IN
"=""581204""",KARNATAKA,IN
"=""581205""",KARNATAKA,IN
"=""581206""",KARNATAKA,IN
"=""581207""",KARNATAKA,IN
"=""581208""",KARNATAKA,IN
"=""581209""",KARNATAKA,IN
"=""581210""",KARNATAKA,IN
"=""581211""",KARNATAKA,IN
"=""581212""",KARNATAKA,IN
"=""581213""",KARNATAKA,IN
"=""581237""",KARNATAKA,IN
"=""581301""",KARNATAKA,IN
"=""581302""",KARNATAKA,IN
"=""581303""",KARNATAKA,IN
"=""581304""",KARNATAKA,IN
"=""581306""",KARNATAKA,IN
"=""581307""",KARNATAKA,IN
"=""581308""",KARNATAKA,IN
"=""581314""",KARNATAKA,IN
"=""581315""",KARNATAKA,IN
"=""581316""",KARNATAKA,IN
"=""581317""",KARNATAKA,IN
"=""581318""",KARNATAKA,IN
"=""581319""",KARNATAKA,IN
"=""581320""",KARNATAKA,IN
"=""581321""",KARNATAKA,IN
"=""581322""",KARNATAKA,IN
"=""581323""",KARNATAKA,IN
"=""581324""",KARNATAKA,IN
"=""581325""",KARNATAKA,IN
"=""581326""",KARNATAKA,IN
"=""581327""",KARNATAKA,IN
"=""581328""",KARNATAKA,IN
"=""581329""",KARNATAKA,IN
"=""581330""",KARNATAKA,IN
"=""581331""",KARNATAKA,IN
"=""581332""",KARNATAKA,IN
"=""581333""",KARNATAKA,IN
"=""581334""",KARNATAKA,IN
"=""581335""",KARNATAKA,IN
"=""581336""",KARNATAKA,IN
"=""581337""",KARNATAKA,IN
"=""581338""",KARNATAKA,IN
"=""581339""",KARNATAKA,IN
"=""581340""",KARNATAKA,IN
"=""581341""",KARNATAKA,IN
"=""581342""",KARNATAKA,IN
"=""581343""",KARNATAKA,IN
"=""581344""",KARNATAKA,IN
"=""581345""",KARNATAKA,IN
"=""581346""",KARNATAKA,IN
"=""581347""",KARNATAKA,IN
"=""581348""",KARNATAKA,IN
"=""581349""",KARNATAKA,IN
"=""581350""",KARNATAKA,IN
"=""581351""",KARNATAKA,IN
"=""581352""",KARNATAKA,IN
"=""581353""",KARNATAKA,IN
"=""581354""",KARNATAKA,IN
"=""581355""",KARNATAKA,IN
"=""581356""",KARNATAKA,IN
"=""581357""",KARNATAKA,IN
"=""581358""",KARNATAKA,IN
"=""581359""",KARNATAKA,IN
"=""581360""",KARNATAKA,IN
"=""581361""",KARNATAKA,IN
"=""581362""",KARNATAKA,IN
"=""581363""",KARNATAKA,IN
"=""581365""",KARNATAKA,IN
"=""581384""",KARNATAKA,IN
"=""581396""",KARNATAKA,IN
"=""581400""",KARNATAKA,IN
"=""581401""",KARNATAKA,IN
"=""581402""",KARNATAKA,IN
"=""581403""",KARNATAKA,IN
"=""581411""",KARNATAKA,IN
